File,Iteration,Max_columns,Duration_w_all_Columns,Duration_w_max_columns,Num_op_w_all_columns,Num_op_w_max_columns,Round,Rows-Column
4,24,6,2.508725000097911,2.2401159999390075,0,0,10,70
3,24,6,3.3537419999447593,1.797316999955001,0,0,10,70
4,29,6,1.4688789999581786,0.5788940000002185,0,0,10,70
3,29,6,0.6858250001187116,7.205145000170887,0,0,10,70
4,36,6,0.5521130001397978,0.6021589999818389,0,0,10,70
3,36,6,0.430189999860886,0.49506100003782194,0,0,10,70
4,81,6,0.5633630000829726,0.6119130000570294,0,0,10,70
3,81,6,1.5159179999955086,0.7235200000650366,0,0,10,70
4,94,6,1.8981989999247162,1.2421050000739342,0,0,10,70
3,94,6,0.8325419998982397,68.5634230001142,0,0,10,70
4,160,6,0.6190260000948911,1.31369799987624,0,0,10,70
3,160,6,1.2556270000914083,0.6343780000861443,0,0,10,70
4,197,6,0.6764720001228852,0.5583380000189209,0,0,10,70
3,197,6,0.6748030000380822,0.6640190001689916,0,0,10,70
4,44,6,0.32631200019750395,0.3010309999353922,0,0,11,72
3,44,6,0.3763219999655121,0.3740360000392684,0,0,11,72
4,93,6,0.31773600017004355,0.31985900000108813,0,0,11,72
3,93,6,0.3989940000792558,0.48161900008381053,0,0,11,72
4,145,6,0.5675729998984025,0.7982150000316324,0,0,11,72
3,145,6,0.5201649998980429,0.43149099997208396,0,0,11,72
4,0,7,0.8034390000375424,0.5773769998995704,0,0,12,78
3,0,7,0.5382530000588304,0.5647380000937119,0,0,12,78
4,3,7,1.1033860000679852,1.2183720000393805,0,0,12,78
3,3,7,0.511676000087391,0.5952070000603271,0,0,12,78
4,9,7,0.8850419999362202,0.8002440001746436,0,0,12,78
3,9,7,0.5791319999843836,0.6328500001018256,0,0,12,78
4,16,7,0.46727100016141776,0.42512900017754873,0,0,12,78
3,16,7,0.5298779999520775,0.5208000000038737,0,0,12,78
4,22,7,0.4194489999918005,0.5577719998655084,0,0,12,78
3,22,7,0.6289909999850352,0.5425250001280801,0,0,12,78
4,32,7,0.4537570000593405,0.4649920001611463,0,0,12,78
3,32,7,0.5838699999003438,1.4834900000550988,0,0,12,78
4,39,7,0.4264880001301208,0.40986999988490425,0,0,12,78
3,39,7,0.5615080001462047,0.7693339998695592,0,0,12,78
4,49,7,0.3875289999086817,0.4506150000906928,0,0,12,78
3,49,7,0.5452580001019669,0.5393320000166568,0,0,12,78
4,50,7,0.3425119998610171,0.4326680000303895,0,0,12,78
3,50,7,1.1853940000037255,0.6763879998743505,0,0,12,78
4,52,7,0.4261880001195095,0.42407199998706346,0,0,12,78
3,52,7,0.510141999939151,0.4613339999650634,0,0,12,78
4,55,7,0.46540099992853357,0.4745660000935459,0,0,12,78
3,55,7,0.61474799986172,1.0490940001091076,0,0,12,78
4,57,7,0.44592600011128525,0.3713939997851412,0,0,12,78
3,57,7,0.46513699999195524,0.46315499980664754,0,0,12,78
4,61,7,0.40765899984762655,0.33002500003931345,0,0,12,78
3,61,7,0.4135859999223612,1.0957739998502802,0,0,12,78
4,67,7,1.0257689998525166,0.6251029999475577,0,0,12,78
3,67,7,0.6199750000632775,0.5848330001754221,0,0,12,78
4,68,7,0.45009199993728544,0.5738599998039717,0,0,12,78
3,68,7,0.6473039998127206,0.6036229999608622,0,0,12,78
4,72,7,0.34789799997270165,0.36301499994806363,0,0,12,78
3,72,7,0.44426299996302987,0.6911159998708172,0,0,12,78
