File,Iteration,Max_columns,Duration_w_all_Columns,Duration_w_max_columns,Num_op_w_all_columns,Num_op_w_max_columns,Round,Rows-Column
3,123,7,1.1875420000251324,15.39195599980303,0,0,13,82
4,124,7,1.154824000195731,40.47749699998349,0,0,13,82
3,124,7,1.5360429999873304,1.3571079998655478,0,0,13,82
4,125,7,39.711026000077254,2.701141999978063,0,0,13,82
3,125,7,12.107651999940572,1.0618009998779598,0,0,13,82
4,127,7,5.724374999999782,25.63870600010887,0,0,13,82
3,127,7,1.2349370001629723,1.1386020000827557,0,0,13,82
4,132,7,1.3220710000041436,2.3335109999607084,0,0,13,82
3,132,7,3.225406000183284,3.1559429999106214,0,0,13,82
4,137,7,1.1697149998326495,1.697692000107054,0,0,13,82
3,137,7,1.0055720001673762,0.9333560001323349,0,0,13,82
4,143,7,1.0121640000306797,1.7063650000181951,0,0,13,82
3,143,7,1.0362309999436548,1.092589000109001,0,0,13,82
4,147,7,1.6761320000568958,2.6002940001035313,0,0,13,82
3,147,7,8.469721999972535,13.435656999945422,0,0,13,82
4,148,7,1.3010860000122193,11.071542000081536,0,0,13,82
3,148,7,2.3446100001365267,2.2077769999668817,0,0,13,82
4,151,7,8.689279000009265,2.6233339999635064,0,0,13,82
3,151,7,7.405104000099527,1.2592130001394253,0,0,13,82
4,155,7,1.710155999944618,3.1672879999860015,0,0,13,82
3,155,7,2.0184420000077807,1.5998369999579154,0,0,13,82
4,158,7,1.4560519998667587,2.2687830000904796,0,0,13,82
3,158,7,1.2470659999053169,1.1153079999530746,0,0,13,82
4,159,7,1.1274440000761388,2.0905700000639627,0,0,13,82
3,159,7,1.1851689998820802,1.0695720000057918,0,0,13,82
4,161,7,1.1595670000588143,1.8238570000903565,0,0,13,82
3,161,7,1.18642200004615,1.0629999999309803,0,0,13,82
4,163,7,1.0148339999886957,1.8339829998694768,0,0,13,82
3,163,7,1.145420000057129,1.0185270000420132,0,0,13,82
4,164,7,1.1002129999724275,1.7110090000187483,0,0,13,82
3,164,7,1.0765360000277724,0.973783000063122,0,0,13,82
4,167,7,1.0235059999104124,1.8103899999459827,0,0,13,82
3,167,7,1.0989469999458379,0.9797620000426832,0,0,13,82
4,168,7,1.0276990001329978,1.7812060000323982,0,0,13,82
3,168,7,1.0340440001073148,1.0055509999347123,0,0,13,82
4,169,7,1.0739140000168845,1.7582309999397694,0,0,13,82
3,169,7,1.0554210000464082,0.9551480000027368,0,0,13,82
4,189,7,1.09725599986632,2.152384000055463,0,0,13,82
3,189,7,1.1242499999752908,1.027066000006016,0,0,13,82
4,192,7,1.0959989999719255,1.811382999903799,0,0,13,82
3,192,7,1.1457770001470635,1.6626780000024155,0,0,13,82
4,194,7,1.0764490000383375,2.239794999923106,0,0,13,82
3,194,7,1.266643999997541,1.253480000059426,0,0,13,82
4,7,7,1.1144610000428656,1.7181430000619002,0,0,14,88
3,7,7,1.0446569999658095,0.9560749999764084,0,0,14,88
4,8,7,0.8997269999326818,1.876475000017308,0,0,14,88
3,8,7,1.1364269998921372,0.8906260000003385,0,0,14,88
4,14,7,0.8945069998844701,1.6733879999719647,0,0,14,88
3,14,7,0.9376640000482439,0.836567000078503,0,0,14,88
4,16,7,0.8955969999533409,1.5195140001651453,0,0,14,88
3,16,7,0.9060679999493004,0.8345989999725134,0,0,14,88
4,21,7,0.8727520000775257,1.5155650000906462,0,0,14,88
3,21,7,0.9867159999430442,0.8607899999333313,0,0,14,88
4,35,7,0.8773680001468165,1.4916640000137704,0,0,14,88
3,35,7,0.9042389999649458,0.8377139999993233,0,0,14,88
4,36,7,0.8969479999905161,1.493375000109154,0,0,14,88
3,36,7,0.9911570000440406,0.8873159999893687,0,0,14,88
4,38,7,0.8764930000779714,1.4690359998894564,0,0,14,88
3,38,7,0.9023059999435645,0.8572659999117604,0,0,14,88
4,41,7,0.8895710000160761,1.5175379999163852,0,0,14,88
3,41,7,0.9224030000041239,0.832278999951086,0,0,14,88
4,44,7,0.8931750001011096,1.512489000106143,0,0,14,88
3,44,7,0.9017859999858047,0.8361540001260437,0,0,14,88
4,47,7,0.8734630000617472,1.5060329999414535,0,0,14,88
3,47,7,0.9060279999175691,0.8354990000043472,0,0,14,88
4,76,7,0.8852979999574018,1.5307490000395774,0,0,14,88
3,76,7,0.9076930000446737,0.8359589999145101,0,0,14,88
4,79,7,0.8716970000932633,1.5008350001153303,0,0,14,88
3,79,7,0.9050979999756237,0.835381999877427,0,0,14,88
4,90,7,0.8508650000749185,1.5049529999942024,0,0,14,88
3,90,7,0.9063820000392298,0.8335689999512397,0,0,14,88
4,97,7,1.8554130001575686,2.532650000148351,0,0,14,88
3,97,7,1.7646649998823705,1.331531999994695,0,0,14,88
4,98,7,1.2400160001106997,63.721142000076725,0,0,14,88
3,98,7,2.090502000100969,13.141550999989704,0,0,14,88
4,100,7,1.6689869999026996,15.44960599994738,0,0,14,88
3,100,7,14.98320100017736,14.342992999900162,0,0,14,88
4,117,7,0.9588970001459529,1.8221880000055535,0,0,14,88
3,117,7,0.9854790000645153,0.8924989999741229,0,0,14,88
4,119,7,1.0015130001193029,1.8738599999323924,0,0,14,88
3,119,7,0.9997600000133389,0.8852130001741898,0,0,14,88
4,123,7,0.9068140000181302,1.6913349998048943,0,0,14,88
3,123,7,0.9474010000758426,0.8622850000392646,0,0,14,88
4,127,7,0.940381999953388,1.799894999976459,0,0,14,88
3,127,7,0.9858440000698465,0.9153850000984676,0,0,14,88
4,129,7,0.8787019999090262,1.7062530000657716,0,0,14,88
3,129,7,0.927133999994112,0.8940560001065023,0,0,14,88
4,131,7,0.9223090000887169,1.7216950000147335,0,0,14,88
3,131,7,1.0214100000212056,0.907793000124002,0,0,14,88
4,145,7,1.020413000105691,1.89152699999795,0,0,14,88
3,145,7,0.9313699999893288,0.8497990002069855,0,0,14,88
4,146,7,0.9007619999010785,2.0544080000490794,0,0,14,88
3,146,7,0.9837860000061482,0.8984439998585003,0,0,14,88
4,148,7,0.9767300000476098,1.7391440001119918,0,0,14,88
3,148,7,0.9831570000642387,0.9138510001776012,0,0,14,88
4,151,7,0.9865629999694647,1.6530029997738893,0,0,14,88
3,151,7,1.0120340000412398,0.9312709998994251,0,0,14,88
4,156,7,0.9532760000183771,1.6812169999411708,0,0,14,88
3,156,7,0.9577079999871785,0.8852280000155588,0,0,14,88
4,161,7,0.9290189998409915,1.7561680001563218,0,0,14,88
3,161,7,1.0067790001357935,0.922426999977688,0,0,14,88
4,167,7,0.9177949998502299,1.651449999826582,0,0,14,88
3,167,7,0.9087509999972099,0.8419899997988978,0,0,14,88
4,178,7,0.8834440000100585,1.6456999999263644,0,0,14,88
3,178,7,0.9360820001802495,0.9396319999268599,0,0,14,88
4,0,8,7.559209999953964,22.008481000057145,0,0,15,96
3,0,8,11.064717999943241,1.825852000138184,0,0,15,96
4,1,8,1.7214510000940209,73.84568099996613,0,0,15,96
3,1,8,2.717443999927127,8.593672999950286,0,0,15,96
4,4,8,3.7801209998633567,16.018375000157903,0,0,15,96
3,4,8,1.2951749999956519,1.3481290000072477,0,0,15,96
4,5,8,4.310629999963567,23.97059600002649,0,0,15,96
3,5,8,1.5329640000345535,6.51059200004056,0,0,15,96
4,6,8,1.6503269998793257,32.604941999807124,0,0,15,96
3,6,8,2.1617099998820777,44.23086799988596,0,0,15,96
4,8,8,1.0581939998246526,2.389988999993875,0,0,15,96
3,8,8,6.557137000072544,1.529806999997163,0,0,15,96
4,12,8,20.139483999855656,2.4147130000073957,0,0,15,96
3,12,8,26.113610000038534,20.48752899986539,0,0,15,96
4,14,8,30.099307999989833,33.019390999925236,0,0,15,96
3,14,8,5.938710000009451,1.4147940000839299,0,0,15,96
4,15,8,7.620540999823788,18.509899000036967,0,0,15,96
3,15,8,3.7364560000696656,22.44702600000892,0,0,15,96
4,16,8,1.867850000053295,3.260501999875487,0,0,15,96
3,16,8,1.3160490000245773,1.0274439998738671,0,0,15,96
4,25,8,3.9293610000186163,7.237368999994942,0,0,15,96
3,25,8,5.182937999961723,1.8510200000037003,0,0,15,96
4,26,8,2.4208560000715806,4.046519999974407,0,0,15,96
3,26,8,4.183452999996007,1.9079659998624265,0,0,15,96
4,28,8,1.9387470001674956,36.64405900008205,0,0,15,96
3,28,8,1.3600009999663598,1.3303399998676468,0,0,15,96
4,34,8,5.680238000195459,13.57125000004089,0,0,15,96
3,34,8,1.350875000071028,1.2585770000441698,0,0,15,96
4,36,8,1.7316549999577546,5.212529999880644,0,0,15,96
3,36,8,4.954853999834086,14.582874000097945,0,0,15,96
4,38,8,7.381073999795262,2.834675000030984,0,0,15,96
3,38,8,10.546724000050745,2.9042590001608914,0,0,15,96
4,39,8,1.8262549999690236,4.389228000036383,0,0,15,96
3,39,8,2.4484230000325624,2.211342999999033,0,0,15,96
4,40,8,10.134831999948801,49.178750999999465,0,0,15,96
3,40,8,25.59970200013595,10.572626999874046,0,0,15,96
4,42,8,1.7693209999833925,20.78594499994324,0,0,15,96
3,42,8,5.952079000053345,2.639216000034139,0,0,15,96
4,44,8,1.5071840000473458,3.080311000076108,0,0,15,96
3,44,8,1.544281999940722,3.5769030000665225,0,0,15,96
4,45,8,7.1937850000267645,22.250302999964333,0,0,15,96
3,45,8,11.261450999882072,9.14984199994251,0,0,15,96
4,46,8,26.92551900008766,3.0203740000160906,0,0,15,96
3,46,8,24.010846000010133,14.058556000009048,0,0,15,96
4,48,8,3.038101999891296,9.64514300017072,0,0,15,96
3,48,8,1.8889619998390117,1.3200380001308076,0,0,15,96
4,56,8,1.5267080000285205,3.0011440001089795,0,0,15,96
3,56,8,3.254644999969969,5.401806999998371,0,0,15,96
4,58,8,2.507068000113577,3.326392999952077,0,0,15,96
3,58,8,3.4793429999808723,2.201318000061292,0,0,15,96
4,62,8,1.254625000001397,7.218906000161951,0,0,15,96
3,62,8,2.051144999995813,3.8256010000168317,0,0,15,96
4,63,8,2.066098000113925,3.0847189998439717,0,0,15,96
3,63,8,12.92151699999522,1.2980869998955313,0,0,15,96
4,64,8,1.460635000057664,2.767626999911954,0,0,15,96
3,64,8,1.610553000091386,1.7461950001234072,0,0,15,96
4,65,8,3.2250669999029924,3.640039999936562,0,0,15,96
3,65,8,2.0534129998850403,1.7640660000779462,0,0,15,96
4,67,8,4.567030000089289,5.405421999967075,0,0,15,96
3,67,8,2.176611000095363,1.8350749999171967,0,0,15,96
4,68,8,1.7401249999693391,7.220308999876579,0,0,15,96
3,68,8,3.8572759999624395,5.3899790000286885,0,0,15,96
4,69,8,4.53637600003276,2.919685000051686,0,0,15,96
3,69,8,1.6098150001653266,1.3631740000619175,0,0,15,96
4,71,8,1.3015329998324887,2.507217999891509,0,0,15,96
3,71,8,1.2347589999990305,1.1301570000341599,0,0,15,96
4,72,8,1.1219780001283652,2.1397310001702863,0,0,15,96
3,72,8,1.15882000000056,0.9401639999850886,0,0,15,96
4,74,8,1.047857000003205,1.9031100000574952,0,0,15,96
3,74,8,1.0555640001257416,0.9719340000629018,0,0,15,96
4,81,8,1.0059009998713009,1.9618010001067887,0,0,15,96
3,81,8,1.106385999946724,0.9981910000078642,0,0,15,96
4,83,8,1.0053260000404407,1.9972329998836358,0,0,15,96
3,83,8,1.2277359999188775,1.251016999958665,0,0,15,96
4,85,8,1.114926999889576,2.09132200006934,0,0,15,96
3,85,8,1.1535470000580972,1.052224999966711,0,0,15,96
4,86,8,1.0103449999405711,1.742980000017269,0,0,15,96
3,86,8,1.0003950001191697,0.9857069999270607,0,0,15,96
4,87,8,1.0326330000225425,1.9082820001585787,0,0,15,96
3,87,8,1.0258450001856545,0.9677240000200982,0,0,15,96
4,88,8,1.0387810000338504,1.9871020001573925,0,0,15,96
3,88,8,1.0938679999981105,1.0672039998098626,0,0,15,96
4,91,8,1.0348939999857976,1.9575399999212095,0,0,15,96
3,91,8,1.0439510001560848,1.0894399999870075,0,0,15,96
4,92,8,1.0831889999280975,1.8740320001597865,0,0,15,96
3,92,8,1.0216000000582426,0.9310360001109075,0,0,15,96
4,93,8,1.0486809999292745,1.7548230000556941,0,0,15,96
3,93,8,1.1164459999690735,0.9512099998119083,0,0,15,96
4,94,8,1.0605049999412586,1.8011780000506405,0,0,15,96
3,94,8,1.0081410000566393,0.9716609999941284,0,0,15,96
4,95,8,1.080234000028213,1.928543999838439,0,0,15,96
3,95,8,1.0823100001289276,1.0037659999397874,0,0,15,96
4,96,8,1.0507209999559564,1.9160589999955846,0,0,15,96
3,96,8,1.0204140000951156,1.043530000060855,0,0,15,96
4,97,8,1.0752890000276238,1.9630239999059995,0,0,15,96
3,97,8,1.0675089999949705,0.9689780001735926,0,0,15,96
4,98,8,1.0055969999029912,1.8879489998653298,0,0,15,96
3,98,8,1.0462729999289877,0.9364990000904072,0,0,15,96
4,99,8,1.0415659999125637,1.7934790000708745,0,0,15,96
3,99,8,1.0833529997853475,0.935432000005676,0,0,15,96
4,100,8,1.0755189998690184,1.9529630001215992,0,0,15,96
3,100,8,1.045069000156218,0.9931169997798861,0,0,15,96
4,103,8,1.045233000013468,1.8450560000928817,0,0,15,96
3,103,8,1.0540729999775067,0.9888520000913559,0,0,15,96
4,106,8,0.9711919999517704,1.9484890001422173,0,0,15,96
3,106,8,1.0808750000705913,1.0408170001028338,0,0,15,96
4,107,8,1.2379940001210343,2.3852660001466575,0,0,15,96
3,107,8,1.2642930000765773,1.1900810000042839,0,0,15,96
4,108,8,1.1333209999975224,1.9222099999751663,0,0,15,96
3,108,8,1.056489999882615,0.980657000127394,0,0,15,96
4,109,8,1.0345319999487401,1.8887940000240633,0,0,15,96
3,109,8,1.0082440001042414,0.9387400000377966,0,0,15,96
4,111,8,1.0075870000036957,1.9207230000120035,0,0,15,96
3,111,8,1.1055120000946772,1.0098499999458,0,0,15,96
4,115,8,1.0197080000580172,1.7122360000030312,0,0,15,96
3,115,8,1.0840239999652113,0.9878710000066349,0,0,15,96
4,116,8,1.0632040000473353,2.088368999920931,0,0,15,96
3,116,8,1.0683779998998943,1.0062259998449008,0,0,15,96
4,117,8,1.031847999911406,1.8955550001464871,0,0,15,96
3,117,8,1.060960999893723,1.2253449999661825,0,0,15,96
4,118,8,1.0460490000241407,1.9793060000665719,0,0,15,96
3,118,8,1.0971700000936835,0.9815789999265689,0,0,15,96
4,119,8,1.0325089999696502,1.8165149999731511,0,0,15,96
3,119,8,1.082555000039065,0.9936389999438688,0,0,15,96
4,120,8,1.0636500001055538,1.885420000007798,0,0,15,96
3,120,8,1.103013999909308,0.9637960001782631,0,0,15,96
4,126,8,1.0815699999966455,1.8608589998621028,0,0,15,96
3,126,8,1.0486630001196318,0.9869699999853765,0,0,15,96
4,127,8,1.0770430001230125,1.9814380000298115,0,0,15,96
3,127,8,1.0640729999522591,1.0018809998655342,0,0,15,96
4,133,8,1.022758000090107,1.9442709999566432,0,0,15,96
3,133,8,1.003790999902776,0.9813619999476941,0,0,15,96
4,134,8,1.0543019998294767,2.0348220000414585,0,0,15,96
3,134,8,1.1278959998435312,1.0259969999424357,0,0,15,96
4,141,8,0.9856209999270504,1.9198090001282253,0,0,15,96
3,141,8,1.0514530001728417,0.9822580000218295,0,0,15,96
4,142,8,0.9711410000363685,1.7813199999636709,0,0,15,96
3,142,8,1.0681060000479192,1.0087940001994866,0,0,15,96
4,144,8,0.978122000105941,1.9772959999500017,0,0,15,96
3,144,8,1.0925520000455435,0.9928820002187422,0,0,15,96
4,145,8,1.045052000108626,1.863775999936479,0,0,15,96
3,145,8,1.0664419999102392,1.0263629999371915,0,0,15,96
4,147,8,1.0579629999938334,1.915230000122392,0,0,15,96
3,147,8,1.0361549998378905,0.9840930001701054,0,0,15,96
4,148,8,1.0450409999975818,1.8246320000798733,0,0,15,96
3,148,8,1.0780039999644941,0.933683000084784,0,0,15,96
4,150,8,1.0884180001085042,1.7761479998625873,0,0,15,96
3,150,8,1.1586139999053557,1.1498680000840977,0,0,15,96
4,153,8,0.9928469999067602,1.794615000108024,0,0,15,96
3,153,8,1.076681000085955,0.9780140001112159,0,0,15,96
4,155,8,1.0324740001124155,1.959893000048396,0,0,15,96
3,155,8,1.0978560001149162,0.9680960001787753,0,0,15,96
4,159,8,0.9718870001051982,1.8340050000915653,0,0,15,96
3,159,8,1.07295099996918,1.0154310000416444,0,0,15,96
4,161,8,1.0532680000778782,1.9675269998060685,0,0,15,96
3,161,8,1.1282699999810575,1.0141640000256302,0,0,15,96
4,162,8,1.0592539999834116,1.9678440000916453,0,0,15,96
3,162,8,1.0222280000107276,0.9984490000078949,0,0,15,96
4,164,8,1.0226340000372147,1.886731000013242,0,0,15,96
3,164,8,1.0877009999603615,0.985802000059266,0,0,15,96
4,166,8,1.0112869999829854,1.8834400000287133,0,0,15,96
3,166,8,1.1017599999831873,1.0521980000248732,0,0,15,96
4,170,8,1.0745130000486824,2.0031280000694096,0,0,15,96
3,170,8,1.100296000004164,1.022181999815075,0,0,15,96
4,176,8,1.0631249999732972,1.9388939999771537,0,0,15,96
3,176,8,1.0730789999797707,0.991351000038776,0,0,15,96
4,177,8,6.417131000034715,3.0452710000190564,0,0,15,96
3,177,8,1.6884120000213443,4.678527999885773,0,0,15,96
4,180,8,1.5520299998570408,2.3815819999981613,0,0,15,96
