File,Iteration,Max_columns,Duration_w_all_Columns,Duration_w_max_columns,Num_op_w_all_columns,Num_op_w_max_columns,Round,Rows-Column
4,52,5,29.872265999983938,79.36496100001023,0,0,7,58
3,52,5,0.7745100001557148,0.6651819999206054,0,0,7,58
4,13,6,186.65517099998397,367.00949399983074,0,0,10,70
3,13,6,3.2180769999285985,3.9298990000133927,0,0,10,70
4,35,6,130.82896000014443,293.0356480001137,0,0,10,70
3,35,6,3.904997000063304,2.267226000185474,0,0,10,70
4,89,6,111.97065099986503,289.6645040000294,0,0,10,70
3,89,6,1.255048000075476,1.3921250001658336,0,0,10,70
4,166,6,38.18775000036112,114.71419000008609,0,0,10,70
3,166,6,1.1221889999433188,0.8718720000615576,0,0,10,70
4,169,6,44.13412099984271,518.6883679998573,0,0,10,70
3,169,6,1.410810999914247,1.199358999656397,0,0,10,70
4,7,6,58.249132999662834,160.21914599969023,0,0,11,72
3,7,6,1.4681390002806438,1.2172879996796837,0,0,11,72
4,42,6,173.10266399999819,453.034203000243,0,0,11,72
3,42,6,1.6296280000460683,5.4840800003148615,0,0,11,72
4,122,6,151.0276150002028,371.60392900023,0,0,11,72
3,122,6,1.7241900004592026,1.3841629997841665,0,0,11,72
4,162,6,164.9162260000594,370.02087099972414,0,0,11,72
3,162,6,1.9573409999793512,1.1117049998574657,0,0,11,72
4,163,6,134.09591100025864,479.2635579997295,0,0,11,72
3,163,6,34.18222200070886,1.1462250004115049,0,0,11,72
4,167,6,149.27737200014235,466.10530799989647,0,0,11,72
3,167,6,3.337117999762995,4.808599000170943,0,0,11,72
4,170,6,180.0381559996822,476.089482000134,0,0,11,72
3,170,6,4.344023000157904,6.508853999548592,0,0,11,72
4,0,7,182.81390500033012,446.40925800013065,0,0,12,78
3,0,7,6.700832000205992,1.449872999728541,0,0,12,78
4,4,7,160.07554400039226,361.57223000009253,0,0,12,78
3,4,7,17.059198000424658,11.998707999737235,0,0,12,78
4,5,7,230.79931899974326,323.584906999713,0,0,12,78
3,5,7,1.4373199992405716,1.1804759997176006,0,0,12,78
4,8,7,48.340643999836175,145.80742500038468,0,0,12,78
3,8,7,1.196692000121402,1.0173450000365847,0,0,12,78
4,9,7,67.71448200015584,148.50513199962734,0,0,12,78
3,9,7,2.4635970003146213,1.6925270001593162,0,0,12,78
4,16,7,46.98400400047831,136.9969730003504,0,0,12,78
3,16,7,1.2040680003337911,1.0086519996548304,0,0,12,78
4,17,7,56.84678600027837,133.87921100002131,0,0,12,78
3,17,7,1.0323659998903167,1.0272520003127283,0,0,12,78
4,18,7,46.91438800000469,138.27831700018578,0,0,12,78
3,18,7,2.397831999587652,0.9638989995437441,0,0,12,78
4,24,7,57.38941399977193,175.60723299993697,0,0,12,78
3,24,7,1.216278999891074,1.0058789994218387,0,0,12,78
4,25,7,47.503680000772874,131.61480500002654,0,0,12,78
3,25,7,1.0651709999365266,0.9635360001993831,0,0,12,78
4,30,7,49.765444000513526,125.1956579999387,0,0,12,78
3,30,7,1.1207469997316366,0.9863550003501587,0,0,12,78
4,32,7,37.692076999519486,109.02058700048656,0,0,12,78
3,32,7,0.9857400000328198,0.8808989996396122,0,0,12,78
4,36,7,41.64404699986335,106.31323699999484,0,0,12,78
3,36,7,0.9311260000686161,0.7989620007720077,0,0,12,78
4,44,7,34.76234099980502,99.55232600077579,0,0,12,78
3,44,7,0.8586730000388343,0.9931840004355763,0,0,12,78
4,46,7,35.19778300051257,103.3320120004646,0,0,12,78
3,46,7,0.8872070002325927,0.7747539993943064,0,0,12,78
4,48,7,53.300264999961655,145.85438199992495,0,0,12,78
3,48,7,1.1004669995600125,0.9573309998813784,0,0,12,78
4,50,7,43.192991000069014,126.37515899950813,0,0,12,78
3,50,7,1.0583359999145614,0.8825659997455659,0,0,12,78
4,51,7,43.19297800066124,124.0770779995728,0,0,12,78
3,51,7,1.012443999570678,0.9236199994120398,0,0,12,78
4,55,7,49.40227999941271,136.9341629997507,0,0,12,78
3,55,7,1.0933370003840537,0.9139530002357787,0,0,12,78
4,56,7,43.77344399927097,128.13858199933748,0,0,12,78
3,56,7,1.063317999978608,0.9139960002357839,0,0,12,78
4,58,7,41.1427150002055,112.55959099980828,0,0,12,78
3,58,7,0.9005969995996566,0.792976000411727,0,0,12,78
4,69,7,39.49334800017823,105.24459400039632,0,0,12,78
3,69,7,0.9025560002555721,0.9167340003841673,0,0,12,78
4,70,7,36.62805300064065,104.46341700026096,0,0,12,78
3,70,7,0.9996770004363498,0.9549169999445439,0,0,12,78
4,84,7,42.56483700009994,127.09449300018605,0,0,12,78
3,84,7,0.9861379994617891,0.9341140003016335,0,0,12,78
4,87,7,37.600579999889305,107.82918099994276,0,0,12,78
3,87,7,0.8673210004417342,0.7852010003261967,0,0,12,78
4,89,7,79.64017200083617,149.73061199998483,0,0,12,78
3,89,7,1.2525119991551037,1.001669999823207,0,0,12,78
4,92,7,36.07178600032057,103.58022199943662,0,0,12,78
3,92,7,0.9397269996043178,0.7900459995653364,0,0,12,78
4,94,7,38.7226129996634,118.20995099969878,0,0,12,78
3,94,7,1.0313520006093313,0.8658019996801158,0,0,12,78
4,95,7,44.71228500005964,117.62153400013631,0,0,12,78
3,95,7,1.0221330003332696,0.9343270003228099,0,0,12,78
4,97,7,43.021359999329434,116.80499999965832,0,0,12,78
3,97,7,0.9227929995176964,0.835023000036017,0,0,12,78
4,101,7,51.82395599968004,134.71068599938008,0,0,12,78
3,101,7,1.112791999730689,0.9363950002807542,0,0,12,78
4,104,7,37.03356900041399,101.87199200026953,0,0,12,78
3,104,7,0.876880999385321,0.7940630002849502,0,0,12,78
4,106,7,34.86086199973215,115.20840999946813,0,0,12,78
3,106,7,1.082284000403888,0.8728200000405195,0,0,12,78
4,111,7,36.95024100034061,113.55793299935613,0,0,12,78
3,111,7,0.8841679991746787,0.8264869993581669,0,0,12,78
4,113,7,45.00196900062292,129.76136500037683,0,0,12,78
3,113,7,2.152806999220047,0.9788229999685427,0,0,12,78
4,117,7,39.24886000004335,118.23462000029394,0,0,12,78
3,117,7,2.1241300000838237,0.8739610002521658,0,0,12,78
4,133,7,47.441437999623304,148.24718500040035,0,0,12,78
3,133,7,1.0736849999375409,0.9389980004925746,0,0,12,78
4,134,7,43.58791599952383,124.01325999962864,0,0,12,78
3,134,7,1.0298619999957737,0.8831029999782913,0,0,12,78
4,141,7,43.14805899957719,121.62065300071845,0,0,12,78
3,141,7,1.0131290000572335,0.9517479993519373,0,0,12,78
4,146,7,40.21399900011602,103.42546599986235,0,0,12,78
3,146,7,0.9133329995165695,0.7843609992050915,0,0,12,78
4,152,7,44.830933999946865,135.02718200015806,0,0,12,78
3,152,7,1.1381519998394651,1.012403999993694,0,0,12,78
4,164,7,34.783534999405674,108.18531499990058,0,0,12,78
3,164,7,0.8838570001898916,0.7929160001367563,0,0,12,78
4,172,7,40.06538900011947,111.93193899998732,0,0,12,78
3,172,7,0.9529969993309351,0.8124959995257086,0,0,12,78
4,182,7,58.022883999910846,148.57845900041866,0,0,12,78
3,182,7,1.309662000494427,5.924912000409677,0,0,12,78
4,188,7,40.36354799973196,116.90118900060043,0,0,12,78
3,188,7,0.9166499994535116,0.8099229999061208,0,0,12,78
4,189,7,35.927477999393886,104.2151620004006,0,0,12,78
3,189,7,0.8789339999566437,0.7894849995864206,0,0,12,78
4,191,7,35.81563199986704,100.93998400043347,0,0,12,78
3,191,7,0.8715069998288527,0.7745589991827728,0,0,12,78
4,192,7,33.96058599992102,103.19020299994008,0,0,12,78
3,192,7,0.9145990006800275,0.7712679998803651,0,0,12,78
4,196,7,40.86909099987679,117.9847499997777,0,0,12,78
3,196,7,0.960196000050928,0.8603070000390289,0,0,12,78
4,197,7,38.74421799991978,111.237221999545,0,0,12,78
3,197,7,0.8952999996836297,0.7866370006013312,0,0,12,78
4,4,7,61.96605199966143,308.0023299999084,0,0,13,82
3,4,7,1.612580000255548,1.106595999772253,0,0,13,82
4,13,7,256.7656999999599,468.6537090001366,0,0,13,82
3,13,7,1.7936179992830148,1.5052389999254956,0,0,13,82
4,22,7,45.81293899991579,127.39196100028494,0,0,13,82
3,22,7,1.024850000248989,0.9816459996727644,0,0,13,82
4,25,7,39.86370400070882,114.68602599961741,0,0,13,82
3,25,7,0.96483699962846,0.9072460006791516,0,0,13,82
4,28,7,52.040410999325104,131.9193629997244,0,0,13,82
3,28,7,1.0558300000411691,0.9305250005127164,0,0,13,82
4,30,7,41.26865699981863,116.3044799995987,0,0,13,82
3,30,7,0.9734120003486169,0.8654160001242417,0,0,13,82
4,31,7,39.391397000144934,114.0706689993749,0,0,13,82
3,31,7,0.9399900000062189,0.839821000226948,0,0,13,82
4,44,7,42.38750700005767,115.55992900048295,0,0,13,82
3,44,7,0.9610669994799537,0.8352549994015135,0,0,13,82
4,47,7,77.09061600053246,151.47896399957972,0,0,13,82
3,47,7,1.1508190000313334,1.0225830001218128,0,0,13,82
4,49,7,45.271922999745584,126.25913800002309,0,0,13,82
3,49,7,1.0544000006120768,0.918241999897873,0,0,13,82
4,51,7,55.23724099930405,147.9142869993666,0,0,13,82
3,51,7,1.233146999766177,1.062998000634252,0,0,13,82
4,54,7,44.37881699959689,124.07258999974147,0,0,13,82
3,54,7,0.995463999970525,0.8962399997471948,0,0,13,82
4,60,7,50.81281299953844,130.17899100032082,0,0,13,82
3,60,7,1.0585729996819282,0.9345850003228406,0,0,13,82
4,62,7,44.700603999444866,127.30772100076138,0,0,13,82
3,62,7,1.0635190001266892,0.9396570003445959,0,0,13,82
4,64,7,39.96995599936781,114.4799920002697,0,0,13,82
3,64,7,1.0729699997682474,0.9246560002793558,0,0,13,82
4,67,7,50.114022999878216,151.34830799979682,0,0,13,82
3,67,7,1.215684999806399,1.056567999512481,0,0,13,82
4,68,7,49.57200399985595,132.95790199936164,0,0,13,82
3,68,7,1.0423329995319364,0.9062059998541372,0,0,13,82
4,69,7,43.81029599971953,134.96793400008755,0,0,13,82
3,69,7,1.0506389999136445,0.8652300002722768,0,0,13,82
4,70,7,44.7586689997479,149.70970600006694,0,0,13,82
3,70,7,1.1050060002162354,0.9154460003628628,0,0,13,82
4,71,7,202.49256799979776,290.58812699986447,0,0,13,82
3,71,7,2.4027130002650665,1.1796530006904504,0,0,13,82
4,72,7,55.05761699987488,153.5242649997599,0,0,13,82
